population,city,country,latitude,longitude,original_name,the_geom,cartodb_id,created_at,updated_at
171284,Alexandra,South Africa,-26.103833,28.096167,,0101000020E610000056F487669E183C40DE3EABCC941A3AC0,2422,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171282,Lambaré,Paraguay,-25.345815,-57.60991,,0101000020E61000006EC0E78711CE4CC05C77F354875839C0,2423,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171260,Saint-Étienne,France,45.439695,4.387178,,0101000020E610000039ECBE63788C11407C9BFEEC47B84640,2424,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171200,Charikar,Afghanistan,35.013056,69.168889,چاریکار‎,0101000020E6100000DDE9CE13CF4A51401F82AAD1AB814140,2425,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171081,Novocherkassk,Russia,47.416667,40.083333,,0101000020E6100000BBD6DEA7AA0A44404529215855B54740,2426,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171056,Chimoio,Mozambique,-19.116667,33.45,,0101000020E61000009A99999999B94040BE8575E3DD1D33C0,2427,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
171016,Port St. Lucie,USA,27.281,-80.3838,,0101000020E61000001B0DE02D901854C00E2DB29DEF473B40,2428,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170994,Walsall,United Kingdom,52.586214,-1.982919,,0101000020E610000055DFF94509BAFFBF8A3A730F094B4A40,2429,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170986,Imabari,Japan,34.064167,132.993655,今治市,0101000020E610000038109205CC9F6040C03DCF9F36084140,2430,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170964,Madiun,Indonesia,-7.62386,111.534906,,0101000020E6100000CA1B60E63BE25B405721E527D57E1EC0,2431,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170931,Dawei,Myanmar,"14,09","98,20",,0101000020E6100000CDCCCCCCCC8C5840AE47E17A142E2C40,2432,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170771,Girón,Colombia,7.13011,-73.12569,,0101000020E6100000CBDB114E0B4852C0BE874B8E3B851C40,2433,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170751,Huánuco,Peru,-9.929845,-76.243265,,0101000020E6100000BBD05CA7910F53C0C0B2D2A414DC23C0,2434,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170715,Piraeus,Greece,37.964,23.632367,,0101000020E6100000D311C0CDE2A1374008AC1C5A64FB4240,2435,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170600,Bukand,Iran,36.521111,46.208889,بوکان,0101000020E610000040BFEFDFBC1A4740FD4AE7C3B3424240,2436,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170576,Braga,Portugal,41.545449,-8.426507,,0101000020E6100000B80721205FDA20C06551D845D1C54440,2437,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170473,Mesquita,Brazil,-22.787465,-43.413867,,0101000020E610000063F20698F9B445C0A1BE654E97C936C0,2438,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170426,Bahadurgarh,India,28.68,76.92,,0101000020E61000007B14AE47E13A5340AE47E17A14AE3C40,2439,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170332,Salatiga,Indonesia,-7.33683,110.498817,,0101000020E6100000166C239EEC9F5B40293FA9F6E9581DC0,2440,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170327,Odense,Denmark,55.403756,10.40237,,0101000020E610000075C8CD7003CE24402AC8CF46AEB34B40,2441,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170263,Baranovichi,Belarus,53.125574,26.009168,,0101000020E6100000732B84D558023A402C9D0FCF12904A40,2442,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170189,Volgodonsk,Russia,47.506047,42.179434,,0101000020E61000002EE57CB1F7164540959EE925C6C04740,2443,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
170008,Machilipatnam,India,16.17,81.13,,0101000020E6100000B81E85EB51485440EC51B81E852B3040,2444,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169927,Ouargla,Algeria,31.95,5.316667,ورقلة,0101000020E6100000C5E3A25A444415403333333333F33F40,2445,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169571,Matsusaka,Japan,34.57796,136.52762,松阪市,0101000020E6100000E6965643E2106140B532E197FA494140,2446,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169482,Kumbo,Cameroon,6.21,10.69,,0101000020E6100000E17A14AE47612540D7A3703D0AD71840,2447,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169466,Ciudad del Carmen,Mexico,21.877165,-102.315353,,0101000020E6100000836C59BE2E9459C02332ACE28DE03540,2448,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169384,Miyakonojō,Japan,31.736361,131.074637,都城市,0101000020E61000004A42226D63626040C30C8D2782BC3F40,2449,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169333,Rae Bareli,India,26.23,81.25,,0101000020E610000000000000005054407B14AE47E13A3A40,2450,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169201,Hadano,Japan,35.370175,139.225868,秦野市,0101000020E6100000D026874F3A676140FE65F7E461AF4140,2451,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169013,Jalpaiguri,India,26.52,88.73,,0101000020E61000001F85EB51B82E564085EB51B81E853A40,2452,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
169000,El-Aaiún,Western Sahara,27.125287,-13.1625,لعيون,0101000020E61000003333333333532AC02C9D0FCF12203B40,2453,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168880,Khan Yunis,Palestine,31.349977,34.299682,,0101000020E61000009599D2FA5B264140295AB91798593F40,2454,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168729,Bharuch,India,21.705136,72.995875,,0101000020E6100000DBF97E6ABC3F5240753BFBCA83B43540,2455,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168720,Chalco de Díaz Covarrubias,Mexico,19.261394,-98.891943,,0101000020E61000005AB9179815B958C0E15E99B7EA423340,2456,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168655,Abakan,Russia,53.716667,91.416667,,0101000020E6100000A39410ACAADA5640AC8F87BEBBDB4A40,2457,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168518,Edéa,Cameroon,3.8,10.13,,0101000020E6100000C3F5285C8F4224406666666666660E40,2458,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168485,Pathankot,India,32.264338,75.642112,,0101000020E6100000A017EE5C18E95240878BDCD3D5214040,2459,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168443,Hoshiarpur,India,31.53,75.92,,0101000020E61000007B14AE47E1FA524048E17A14AE873F40,2460,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168228,Tempe,USA,33.3884,-111.9318,,0101000020E61000006B9A779CA2FB5BC019E25817B7B14040,2461,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168188,Obihiro,Japan,42.918006,143.202064,帯広市,0101000020E61000005EF6EB4E77E6614011C4793881754540,2462,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168180,Huichon,Democratic People's Republic of Korea,40.1707,126.2761,희천시/熙川市,0101000020E61000003D9B559FAB915F40AEB6627FD9154440,2463,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
168009,Andong,Republic of Korea,36.568354,128.729357,안동시/安東市,0101000020E61000007AC37DE4561760408046E9D2BF484240,2464,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167986,Baramula,India,34.19905,74.34995,,0101000020E61000000E4FAF946596524068226C787A194140,2465,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167962,Burgos,Spain,42.343993,-3.696906,,0101000020E6100000E316F37343930DC0C6866EF6072C4540,2466,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167960,Kigoma,Tanzania,-4.89,29.65,,0101000020E61000006666666666A63D408FC2F5285C8F13C0,2467,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167958,Tanjung Pinang,Indonesia,-3.784245,103.627589,,0101000020E610000014950D6B2AE859408369183E22460EC0,2468,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167895,Apartadó,Colombia,7.817427,-76.717665,,0101000020E6100000F71E2E39EE2D53C036785F950B451F40,2469,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167850,Samarra,Iraq,34.192537,43.886423,سامراء,0101000020E61000000BB6114F76F145408E226B0DA5184140,2470,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167666,Kabankalan,Philippines,9.983333,122.816667,,0101000020E61000003C2EAA4544B45E40B727486C77F72340,2471,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167555,Berazategui,Argentina,-34.762001,-58.211296,,0101000020E610000047E350BF0B1B4DC07842AF3F896141C0,2472,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167527,Bournemouth,United Kingdom,50.719164,-1.880769,,0101000020E61000003C4A253CA117FEBFF33AE2900D5C4940,2473,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167500,Ontario,USA,34.0395,-117.6088,,0101000020E610000082734694F6665DC0931804560E054140,2474,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167451,Bo,Sierra Leone,"7,950","-11,740",,0101000020E61000007B14AE47E17A27C0CDCCCCCCCCCC1F40,2475,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167419,İnegöl,Turkey,40.081619,29.514469,,0101000020E61000004ACE893DB4833D40BADDCB7D720A4440,2476,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167405,Vancouver,USA,45.6372,-122.5965,,0101000020E61000001904560E2DA65EC06F8104C58FD14640,2477,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167281,Maikop,Russia,44.6,40.083333,,0101000020E6100000BBD6DEA7AA0A4440CDCCCCCCCC4C4640,2478,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
167176,Araguaína,Brazil,-7.203917,-48.224726,,0101000020E6100000CB4752D2C31C48C0CB64389ECFD01CC0,2479,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166893,Piteşti,Romania,44.860556,24.867778,,0101000020E61000003430F2B226DE38403430F2B2266E4640,2480,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166782,Sukhothai,Thailand,17.005557,99.826371,,0101000020E610000038D73043E3F458408D43FD2E6C013140,2481,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166640,Mülheim an der Ruhr,Germany,51.41124185,6.8807856226,,0101000020E61000007F6A8FAAEC851B408F3FAC92A3B44940,2482,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166634,Barrie,Canada,44.389356,-79.690332,,0101000020E610000077D844662EEC53C02D40DB6AD6314640,2483,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166505,Francisco Morato,Brazil,-20.529318,-47.388718,,0101000020E6100000EAAEEC82C1B147C0232F6B62818734C0,2484,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166443,Nijmegen,Netherlands,51.812563,5.837226,,0101000020E61000008F71C5C55159174046787B1002E84940,2485,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166420,Jhelam,Pakistan,32.940548,73.727629,جہلم,0101000020E6100000C1A73979916E5240BB287AE063784040,2486,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166419,Tân An,Vietnam,10.53301,106.405254,,0101000020E6100000AF2479AEEF995A40C6E1CCAFE6102540,2487,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166344,Adoni,India,15.632223,77.272837,,0101000020E6100000E108522976515340DA8EA9BBB2432F40,2488,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166342,Florencia,Colombia,1.590463,-75.566027,,0101000020E6100000CB694FC939E452C001F8A7548972F93F,2489,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166284,Bene Beraq,Israel,32.084932,34.835226,,0101000020E61000006B6281AFE86A41402331410DDF0A4040,2490,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166225,Jind,India,29.316667,76.316667,,0101000020E61000003C2EAA4544145340F1B8A81611513D40,2491,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166205,Miass,Russia,55,60.1,,0101000020E6100000CDCCCCCCCC0C4E400000000000804B40,2492,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166087,Cabudare,Venezuela,10.033056,-69.263333,,0101000020E610000049BDA772DA5051C087DF4DB7EC102440,2493,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
166003,Arad,Romania,46.166667,21.316667,,0101000020E6100000F1B8A816115135404529215855154740,2494,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165984,Gueckedou,Guinea,"8,564","-10,131",,0101000020E6100000508D976E124324C054E3A59BC4202140,2495,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165831,Cape Coral,USA,26.6431,-81.9973,,0101000020E6100000401361C3D37F54C0BF0E9C33A2A43A40,2496,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165799,al-Chubar,Saudi-Arabia,26.272319,50.206611,‏الخبر‎,0101000020E610000037FFAF3A721A49405514AFB2B6453A40,2497,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165511,Itu,Brazil,-23.260225,-47.300285,,0101000020E61000005C3D27BD6FA647C0029A081B9E4237C0,2498,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165420,Cianjur,Indonesia,-6.817253,107.130729,,0101000020E6100000E2E82ADD5DC85A40473B6EF8DD441BC0,2499,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165363,Tonk,India,26.17,75.78,,0101000020E610000052B81E85EBF15240EC51B81E852B3A40,2500,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165346,St. John's,Canada,47.560541,-52.712831,,0101000020E61000009949D40B3E5B4AC09888B7CEBFC74740,2501,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165327,Itapecerica da Serra,Brazil,-23.690045,-46.856312,,0101000020E61000001096B1A19B6D47C0B1C403CAA6B037C0,2502,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165241,Béchar,Algeria,31.618249,-2.214323,بشار,0101000020E6100000AF3E1EFAEEB601C0E2C80391459E3F40,2503,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165220,Fianarantsoa,Madagascar,-21.453611,47.085833,,0101000020E610000073F56393FC8A4740191BBAD91F7435C0,2504,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165206,González Catán,Argentina,-34.76272,-58.63008,,0101000020E61000008DEE2076A6504DC0A80018CFA06141C0,2505,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165131,Dinajpur,Bangladesh,25.6260712,88.6346228,দিনাজপুর,0101000020E6100000F1D2F2A89D285640ACF7C03346A03940,2506,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165130,Quilpué,Chile,-33.049725,-71.431091,,0101000020E610000065A6B4FE96DB51C0956588635D8640C0,2507,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
165072,Tala/Kangundo,Kenya,-1.29,37.34,,0101000020E6100000EC51B81E85AB4240A4703D0AD7A3F4BF,2508,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164741,Patras,Greece,38.24664,21.734574,,0101000020E6100000ED7DAA0A0DBC354056F146E6911F4340,2509,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164676,Sioux Falls,USA,43.5383,-96.732,,0101000020E6100000022B8716D92E58C0E9B7AF03E7C44540,2510,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164649,Tenali,India,16.242778,80.64,,0101000020E6100000295C8FC2F52854403430F2B2263E3040,2511,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164532,Toulon,France,43.124228,5.928,,0101000020E610000083C0CAA145B61740AE9FFEB3E68F4540,2512,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164265,Kancheepuram,India,12.834174,79.70364,,0101000020E6100000130A117008ED5340D658C2DA18AB2940,2513,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164252,Germiston,South Africa,-26.217778,28.167222,,0101000020E6100000F52B9D0FCF2A3C40CDC98B4CC0373AC0,2514,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164249,Cagliari,Italy,39.223841,9.121661,,0101000020E6100000B665C0594A3E2240814067D2A69C4340,2515,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164248,Copiapó,Chile,-27.366359,-70.332237,,0101000020E61000005B61FA5E439551C0639813B4C95D3BC0,2516,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164180,Loei,Thailand,17.486023,101.7223,,0101000020E6100000A779C7293A6E5940931ADA006C7C3140,2517,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164122,Springfield,USA,37.1942,-93.2913,,0101000020E6100000CA54C1A8A45257C00D71AC8BDB984240,2518,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
164000,Ikerre,Nigeria,"7,492","5,227",,0101000020E61000009CC420B072E814402B8716D9CEF71D40,2519,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163971,Samawa,Iraq,31.316667,45.283333,السماوة,0101000020E61000005470784144A44640F1B8A81611513F40,2520,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163840,Ishinomaki,Japan,38.446132,141.310544,石巻市,0101000020E6100000027FF8F9EFA961407BD976DA1A394340,2521,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163745,San Carlos,Costa Rica,9.617498,-84.111846,,0101000020E61000000F0C207C280755C0D9B0A6B2283C2340,2522,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163676,Dagupan,Philippines,16.0433,120.333312,,0101000020E610000052D7DAFB54155E40B3EA73B5150B3040,2523,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163630,Vapi,India,20.366667,72.9,,0101000020E61000009A99999999395240BE8575E3DD5D3440,2524,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163472,Las Tunas,Cuba,21.060516,-76.91821,,0101000020E61000000D37E0F3C33A53C07EE200FA7D0F3540,2525,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163457,Parma,Italy,44.801485,10.327904,,0101000020E610000086747808E3A72440069E7B0F97664640,2526,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163385,Ziguinchor,Senegal,"12,566","-16,274",,0101000020E6100000A01A2FDD244630C06F1283C0CA212940,2527,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163342,Timon,Brazil,-5.100981,-42.827075,,0101000020E61000006B2BF697DD6945C0CB113290676714C0,2528,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163304,Springs,South Africa,-26.254722,28.442778,,0101000020E6100000676325E659713C405C92037635413AC0,2529,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163172,Kindu,Democratic Republic of the Congo,-2.94,25.93,,0101000020E6100000AE47E17A14EE394085EB51B81E8507C0,2530,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163140,Apopa,El Salvador,13.8,-89.183333,,0101000020E6100000C4D155BABB4B56C09A99999999992B40,2531,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163047,Ōgaki,Japan,35.359326,136.612701,大垣市,0101000020E61000003FA7203F9B1361401F4DF564FEAD4140,2533,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
163045,Bago,Philippines,10.533333,122.833333,,0101000020E61000005D6BEF5355B55E4051C1E10511112540,2534,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162941,Phan Rang-Tháp Chàm,Vietnam,11.599287,108.949852,,0101000020E610000093020B60CA3C5B40FED5E3BED5322740,2535,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162920,Güigüe,Venezuela,10.083333,-67.783333,,0101000020E61000002A38BC2022F250C0EA5A7B9FAA2A2440,2536,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162889,Mufulira,Zambia,-12.55027,28.240967,,0101000020E61000004D6A6803B03D3C4099F04BFDBC1929C0,2537,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162885,Mostaganem,Algeria,35.933333,0.083333,مستغانم,0101000020E61000001975ADBD4F55B53F87A3AB7477F74140,2538,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162877,Malanje,Angola,-9.54,16.35,,0101000020E61000009A9999999959304014AE47E17A1423C0,2539,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162812,Chillán,Chile,-36.609354,-72.102423,,0101000020E6100000EDD632198E0652C0E9D7D64FFF4D42C0,2540,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162652,Fernando de la Mora,Paraguay,-25.32,-57.54,,0101000020E610000085EB51B81EC54CC052B81E85EB5139C0,2541,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162592,Peoria,USA,33.7877,-112.3111,,0101000020E61000004772F90FE9135CC09487855AD3E44040,2542,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162500,Szeged,Hungary,46.25301,20.141425,,0101000020E610000039D6C56D34243440CEC7B5A162204740,2543,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162427,Jiutepec,Mexico,18.681305,-99.10135,,0101000020E6100000C6DCB5847CC658C0ED9925016AAE3240,2544,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162379,Poços de Caldas,Brazil,-21.845269,-46.563902,,0101000020E61000001213D4F02D4847C09752978C63D835C0,2545,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162362,Uribia,Colombia,11.73402,-72.20537,,0101000020E6100000176536C8240D52C047382D78D1772740,2546,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162329,Pembroke Pines,USA,26.0212,-80.3404,,0101000020E6100000BDE3141DC91554C0DAACFA5C6D053A40,2547,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162283,Oyama,Japan,36.319887,139.795076,小山市,0101000020E6100000B43A39437179614031B5A50EF2284240,2548,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162275,Maraqeh,Iran,37.389167,46.2375,مراغه,0101000020E610000066666666661E47405AD76839D0B14240,2549,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
162079,Maymyo,Myanmar,"22,04","96,46",,0101000020E61000003D0AD7A3701D58400AD7A3703D0A3640,2550,2015-02-22 00:07:23.248349+00,2015-02-22 00:07:23.248349+00
